msrp
4257,11.428467189677395
11151,11.827013315851762
5262,10.545367754151743
8965,7.601402334583733
7380,10.173362006337944
9012,10.427061569124286
5879,10.068832485122966
1578,10.65622352450773
2400,10.473788903097228
2416,10.453226149800717
35,7.601402334583733
2733,11.256108784165866
867,10.81106039379056
7824,10.74507628970625
6013,10.173362006337944
1073,10.518700218288165
3484,9.71087320625674
3610,10.515858423068785
3257,10.95729422815692
2739,9.888170848424235
10163,8.185071477532283
4178,11.203624717204844
2316,7.601402334583733
7347,10.152142893019061
372,10.053888353203654
10904,9.982806921740384
6744,10.23981692180943
11156,11.494771677590096
2505,10.373366173968712
11547,9.793728488543389
2919,7.601402334583733
9605,10.69083065598303
4386,10.150191368259351
2672,8.029107054619736
10612,10.522072811769169
9188,7.602401335665818
4939,10.258746494416974
135,10.571342565808699
4496,10.85680428324673
447,10.86477077032911
5220,12.164734893029634
11300,10.445695557530787
4673,9.578864832272064
586,10.057752511547557
3501,9.956838728033123
394,10.157974720130268
6817,10.891186902297498
9418,10.431936961055667
4772,12.282111965715732
2230,10.324202455851168
4660,7.601402334583733
882,7.660585461703256
10977,10.667698791527078
11558,10.587871447425917
478,11.095908894882296
9195,7.661997558901893
2397,10.404141620980623
2282,9.95208722237219
11182,7.601402334583733
5470,10.040680981712335
6113,10.071160676324263
8273,11.433893080082035
5002,10.227417172661774
9651,7.601402334583733
1131,11.352768449837729
4273,10.468829770273567
763,8.644882552557126
6741,10.073272520325904
6982,10.15183090487208
2712,10.746153272535546
7954,11.054866216741466
448,10.829748417047593
11296,10.245160527556513
9902,9.680093969966709
1890,10.173362006337944
11377,7.601402334583733
6772,10.882396212388988
7154,11.09073628594461
7150,11.06109175833445
6491,11.274934737803758
11364,14.349527179656565
7449,10.176601523624978
1868,10.16569795901424
7868,11.087528021154112
10150,8.64259160081057
8629,10.698310970126737
1070,10.502351525774941
5889,10.08980113059962
7627,10.57785957776974
9317,10.49684202174171
4363,10.346441105055284
4510,10.347724555144831
10687,10.103403417731034
4869,9.679781342959442
490,10.489912179174006
4582,10.197685848215706
10979,10.747874036118608
1573,10.566974175677647
4357,10.303470997075054
3669,10.884648000696686
4659,12.343431703289022
7787,10.587871447425917
11703,10.043249494911286
3011,11.159046608333497
3312,7.601402334583733
10571,10.762699867370506
11199,7.601402334583733
8107,7.601402334583733
8389,10.176220948190334
4362,10.302968122297036
3280,10.988609251021739
691,9.949225444209981
3897,10.138006161871843
2764,10.041334619228254
396,10.144313838702645
11579,10.597908920973804
4188,10.327807126158824
282,10.563103802387129
4287,7.601402334583733
5644,10.094149233605084
2929,9.738082108118487
1616,10.025528178445153
4203,10.278527816830314
3868,9.755625391793744
10452,10.457114011624814
623,10.10524402196869
847,10.38579023736888
2701,10.327152697288243
479,10.63021456635927
6052,10.094562354324832
5503,10.09950653645368
7950,11.094390314766315
5228,12.252483791602627
7596,10.570573058768215
11842,11.07915347064653
6331,9.932852161166032
7537,10.31860591767243
9007,10.39010244758706
