make,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,engine_hp_na,age
20,0.6206896551724138,0.6000000000000001,0.2484143763213531,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.8461538461538463,0.42711001172878316,0.6079368265621321,0.03572060123784262,0.0,0.037037037037037035
21,0.3448275862068966,0.0,0.18921775898520085,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,1.0,0.6923076923076923,0.3938692204016849,0.5403101639561667,0.17877984084880635,0.0,0.5185185185185185
22,0.27586206896551724,0.4,0.3488372093023256,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.3076923076923077,0.3133071948561881,0.4824925325319196,1.0,0.0,0.07407407407407407
23,0.3793103448275862,0.0,0.056025369978858354,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5294703487389674,0.713210735636908,0.24456233421750662,0.0,0.25925925925925924
24,0.5517241379310345,0.0,0.2378435517970402,0.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.9230769230769231,0.3938692204016849,0.5650191710103831,0.3890362511052166,0.0,0.0
25,0.6551724137931034,0.6000000000000001,0.153276955602537,0.0,0.0,0.0,0.0,0.26666666666666666,0.5,0.6923076923076923,0.5075225924196065,0.6439766773900164,0.1540229885057471,0.0,0.18518518518518517
26,0.5517241379310345,0.0,0.1448202959830867,0.0,0.6666666666666666,0.0,0.0,0.7333333333333333,0.5,0.46153846153846156,0.48340915471966817,0.6439766773900164,0.3890362511052166,0.0,0.1111111111111111
27,0.7241379310344828,0.2,0.19556025369978858,0.0,0.6666666666666666,1.0,0.0,0.7333333333333333,0.5,0.6923076923076923,0.5589710664959471,0.6747064584650397,0.5487179487179488,0.0,0.07407407407407407
28,0.6551724137931034,0.6000000000000001,0.153276955602537,0.0,1.0,0.0,0.0,0.26666666666666666,0.5,0.6923076923076923,0.4957578362043824,0.6747064584650397,0.1540229885057471,0.0,0.18518518518518517
29,0.9655172413793103,1.0,0.14059196617336153,0.0,0.6666666666666666,0.3333333333333333,0.0,0.13333333333333333,0.5,0.8461538461538463,0.17204107419855585,0.36575721093739855,0.04526967285587975,0.0,0.5555555555555556
30,0.9310344827586207,0.0,0.13107822410147993,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.48340915471966817,0.6599269437215272,0.01821396993810787,0.0,0.037037037037037035
31,0.1724137931034483,0.0,0.10570824524312897,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.442343378805905,0.6439766773900164,0.08470380194518125,0.0,0.4444444444444444
32,0.5172413793103449,0.0,0.34460887949260044,0.0,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,1.0,0.3076923076923077,0.2052641586208619,0.4097433642372481,0.3587975243147657,0.0,0.0
33,0.9310344827586207,1.0,0.306553911205074,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.7692307692307693,0.4109815500484899,0.5403101639561667,0.10804597701149425,0.0,0.1111111111111111
34,0.5172413793103449,0.0,0.08139534883720931,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.5495518403359165,0.7349411788715408,0.3587975243147657,0.0,0.07407407407407407
35,0.0,0.0,0.13742071881606768,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.5,0.5384615384615385,0.3756715717654995,0.5403101639561667,0.004244031830238726,0.0,0.5555555555555556
36,0.3793103448275862,0.0,0.153276955602537,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,1.0,0.07692307692307693,0.3133071948561881,0.5129563404577056,0.24456233421750662,0.0,0.7037037037037037
37,0.4482758620689655,0.0,0.1342494714587738,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.4957578362043824,0.6439766773900164,0.0967285587975243,0.0,0.07407407407407407
38,0.41379310344827586,0.0,0.2167019027484144,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.442343378805905,0.6267057016527922,0.3549071618037135,0.0,0.07407407407407407
39,0.9310344827586207,0.0,0.061310782241014807,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.38461538461538464,0.42711001172878316,0.6267057016527922,0.09425287356321839,0.0,0.8518518518518519
40,0.8620689655172413,0.0,0.29281183932346727,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7333333333333333,1.0,0.8461538461538463,0.35627206603089423,0.6079368265621321,0.2868258178603006,0.0,0.2222222222222222
41,0.7931034482758621,0.6000000000000001,0.2558139534883721,0.0,0.6666666666666666,1.0,0.0,0.8,0.5,0.8461538461538463,0.3756715717654995,0.5403101639561667,0.03324491600353669,0.0,0.2222222222222222
42,0.27586206896551724,0.4,0.23995771670190275,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.07692307692307693,0.35627206603089423,0.5403101639561667,1.0,0.0,0.07407407407407407
43,0.8620689655172413,0.0,0.2780126849894292,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5333333333333333,0.5,0.7692307692307693,0.42711001172878316,0.5650191710103831,0.2868258178603006,0.0,0.14814814814814814
44,0.7241379310344828,1.0,0.2938689217758985,0.0,1.0,1.0,0.0,0.8666666666666667,0.5,0.6923076923076923,0.442343378805905,0.5650191710103831,0.5487179487179488,0.0,0.1111111111111111
45,0.7241379310344828,1.0,0.5866807610993657,0.0,1.0,1.0,0.0,0.9333333333333333,0.0,0.7692307692307693,0.33553608699604087,0.4483354856975259,0.5487179487179488,0.0,0.0
46,0.5517241379310345,0.0,0.13742071881606768,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.5075225924196065,0.701246253647513,0.3890362511052166,0.0,0.037037037037037035
47,0.27586206896551724,0.4,0.21141649048625794,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,0.15384615384615385,0.17204107419855585,0.36575721093739855,1.0,0.0,0.18518518518518517
48,0.6551724137931034,0.6000000000000001,0.38583509513742076,0.0,0.6666666666666666,1.0,0.0,0.5333333333333333,1.0,0.6923076923076923,0.2052641586208619,0.31511415915111574,0.1540229885057471,0.0,0.48148148148148145
49,0.6551724137931034,0.4,0.24101479915433405,0.0,0.6666666666666666,0.0,0.0,0.4,0.5,0.5384615384615385,0.3938692204016849,0.5403101639561667,0.1540229885057471,0.0,0.18518518518518517
50,0.13793103448275862,0.6000000000000001,0.2758985200845666,0.0,0.6666666666666666,1.0,0.0,0.8,1.0,0.8461538461538463,0.3938692204016849,0.6079368265621321,0.1534924845269673,0.0,0.037037037037037035
51,0.5172413793103449,0.0,0.12790697674418605,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.45675970364560214,0.6439766773900164,0.3587975243147657,0.0,0.037037037037037035
52,0.3793103448275862,0.0,0.1849894291754757,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,1.0,0.3076923076923077,0.23566221302529744,0.4097433642372481,0.24456233421750662,0.0,0.7037037037037037
53,0.27586206896551724,1.0,0.2378435517970402,0.0,0.6666666666666666,0.6666666666666666,0.0,0.26666666666666666,0.5,1.0,0.33553608699604087,0.5129563404577056,1.0,0.0,0.4444444444444444
54,0.7931034482758621,0.6000000000000001,0.3097251585623679,0.0,0.0,0.6666666666666666,0.0,0.8666666666666667,0.5,0.7692307692307693,0.3938692204016849,0.5403101639561667,0.03324491600353669,0.0,0.18518518518518517
55,0.5517241379310345,0.0,0.10887949260042284,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.7692307692307693,0.5850535511778521,0.7448413870606352,0.3890362511052166,0.0,0.037037037037037035
56,0.5172413793103449,0.0,0.34460887949260044,0.0,0.6666666666666666,0.3333333333333333,0.0,0.13333333333333333,0.5,0.8461538461538463,0.23566221302529744,0.4097433642372481,0.3587975243147657,0.0,0.0
57,0.5517241379310345,0.0,0.15856236786469347,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.5,0.8461538461538463,0.23566221302529744,0.4824925325319196,0.3890362511052166,0.0,0.6296296296296295
58,0.3793103448275862,0.0,0.08773784355179706,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.5294703487389674,0.6884430221445044,0.24456233421750662,0.0,0.07407407407407407
59,0.9310344827586207,0.6000000000000001,0.21353065539112054,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.7692307692307693,0.4109815500484899,0.6079368265621321,0.10804597701149425,0.0,0.2962962962962963
60,0.3793103448275862,0.0,0.153276955602537,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.46153846153846156,0.442343378805905,0.6079368265621321,0.24456233421750662,0.0,0.4444444444444444
61,0.3793103448275862,0.4,0.31712473572938693,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7333333333333333,1.0,0.8461538461538463,0.35627206603089423,0.5129563404577056,0.24456233421750662,0.0,0.037037037037037035
62,0.8275862068965517,1.0,0.2484143763213531,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5333333333333333,1.0,0.6923076923076923,0.35627206603089423,0.5129563404577056,0.07992926613616268,0.0,0.48148148148148145
63,0.5517241379310345,0.0,0.15856236786469347,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.5,0.8461538461538463,0.26360607157968285,0.4824925325319196,0.3890362511052166,0.0,0.5555555555555556
64,0.4482758620689655,0.6000000000000001,0.38583509513742076,0.0,0.6666666666666666,0.6666666666666666,0.0,0.26666666666666666,1.0,0.8461538461538463,0.3133071948561881,0.4824925325319196,0.0967285587975243,0.0,0.07407407407407407
65,0.6896551724137931,0.0,0.3118393234672305,0.0,0.6666666666666666,0.0,0.0,0.5333333333333333,1.0,0.6923076923076923,0.4109815500484899,0.5403101639561667,0.010433244916003538,0.0,0.037037037037037035
66,0.5172413793103449,0.0,0.08139534883720931,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.539727949430973,0.7244185258227809,0.3587975243147657,0.0,0.0
67,0.5172413793103449,0.0,0.1427061310782241,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,1.0,0.3076923076923077,0.23566221302529744,0.4824925325319196,0.3587975243147657,0.0,0.7037037037037037
68,0.1724137931034483,0.0,0.20824524312896409,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.33553608699604087,0.4824925325319196,0.08470380194518125,0.0,0.3333333333333333
69,0.6551724137931034,0.6000000000000001,0.153276955602537,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.4109815500484899,0.6267057016527922,0.1540229885057471,0.0,0.037037037037037035
70,0.3793103448275862,0.0,0.030655391120507407,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.46153846153846156,0.568012046810983,0.7448413870606352,0.24456233421750662,0.0,0.07407407407407407
71,0.6551724137931034,0.0,0.12156448202959833,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.5,0.6923076923076923,0.539727949430973,0.6747064584650397,0.1540229885057471,0.0,0.07407407407407407
72,0.24137931034482757,0.0,0.2463002114164905,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.33553608699604087,0.4824925325319196,0.027055702917771884,0.0,0.0
73,0.20689655172413793,0.0,0.09830866807610994,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.5187470239876957,0.713210735636908,0.07674624226348364,0.0,0.0
74,0.27586206896551724,0.0,0.32769556025369984,0.0,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,1.0,0.8461538461538463,0.2894023912592516,0.4824925325319196,1.0,0.0,0.0
75,0.1724137931034483,0.0,0.11733615221987317,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8461538461538463,0.4109815500484899,0.5874590822454628,0.08470380194518125,0.0,0.14814814814814814
76,0.6551724137931034,0.0,0.03699788583509515,0.0,0.6666666666666666,0.6666666666666666,0.0,0.06666666666666667,1.0,0.5384615384615385,0.17204107419855585,0.4824925325319196,0.1540229885057471,0.0,1.0
77,0.41379310344827586,0.0,0.08350951374207188,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.07692307692307693,0.23566221302529744,0.4824925325319196,0.3549071618037135,0.0,0.7777777777777777
78,0.9655172413793103,0.2,0.21035940803382663,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7333333333333333,1.0,0.8461538461538463,0.45675970364560214,0.6439766773900164,0.04526967285587975,0.0,0.037037037037037035
79,0.6551724137931034,0.6000000000000001,0.16384778012684992,0.0,0.0,0.0,0.0,0.26666666666666666,0.5,0.6923076923076923,0.5075225924196065,0.6439766773900164,0.1540229885057471,0.0,0.14814814814814814
80,0.27586206896551724,0.4,0.12050739957716702,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.15384615384615385,0.42711001172878316,0.6079368265621321,1.0,0.0,0.0
81,0.6896551724137931,0.0,0.19556025369978858,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.8461538461538463,0.45675970364560214,0.6079368265621321,0.010433244916003538,0.0,0.037037037037037035
82,0.27586206896551724,0.4,0.3488372093023256,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.9230769230769231,0.3133071948561881,0.4824925325319196,1.0,0.0,0.07407407407407407
83,0.5172413793103449,0.0,0.2272727272727273,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.3938692204016849,0.5874590822454628,0.3587975243147657,0.0,0.037037037037037035
84,0.10344827586206896,0.0,0.02854122621564483,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.5075225924196065,0.6884430221445044,0.10327144120247568,0.0,0.8518518518518519
85,1.0,0.0,0.19133192389006345,0.0,0.0,0.6666666666666666,0.0,0.5333333333333333,0.0,1.0,0.3756715717654995,0.4824925325319196,0.3029177718832891,0.0,0.8888888888888888
86,0.48275862068965514,0.6000000000000001,0.3097251585623679,0.0,0.0,0.6666666666666666,0.0,0.6,0.5,0.7692307692307693,0.3756715717654995,0.5129563404577056,0.25411140583554376,0.0,0.07407407407407407
87,0.6551724137931034,0.6000000000000001,0.153276955602537,0.0,0.0,0.0,0.0,0.2,0.0,0.46153846153846156,0.48340915471966817,0.6267057016527922,0.1540229885057471,0.0,0.14814814814814814
88,0.3793103448275862,0.0,0.28329809725158567,0.0,0.6666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.5,0.7692307692307693,0.4704279185387863,0.5874590822454628,0.24456233421750662,0.0,0.07407407407407407
89,0.8620689655172413,0.0,0.2674418604651163,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.8461538461538463,0.3756715717654995,0.5403101639561667,0.2868258178603006,0.0,0.1111111111111111
90,0.8620689655172413,0.0,0.08985200845665964,0.0,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,1.0,0.6923076923076923,0.33553608699604087,0.4824925325319196,0.2868258178603006,0.0,1.0
91,0.8620689655172413,0.4,0.28118393234672306,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7333333333333333,0.0,0.7692307692307693,0.442343378805905,0.5650191710103831,0.2868258178603006,0.0,0.07407407407407407
92,0.5172413793103449,0.0,0.06976744186046513,0.0,0.6666666666666666,0.0,0.0,0.7333333333333333,0.0,0.46153846153846156,0.6481495191246518,0.8807745939833733,0.3587975243147657,0.0,0.0
93,0.10344827586206896,0.0,0.13636363636363638,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.5,0.6923076923076923,0.5589710664959471,0.701246253647513,0.10327144120247568,0.0,0.07407407407407407
94,0.5172413793103449,0.0,0.06448202959830868,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.07692307692307693,0.3938692204016849,0.5874590822454628,0.3587975243147657,0.0,0.8148148148148148
95,0.8620689655172413,1.0,0.26955602536997886,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.5,0.8461538461538463,0.4109815500484899,0.5650191710103831,0.2868258178603006,0.0,0.0
96,0.7931034482758621,0.6000000000000001,0.2885835095137421,0.0,0.6666666666666666,0.6666666666666666,0.0,0.9333333333333333,0.5,0.6923076923076923,0.45675970364560214,0.6079368265621321,0.03324491600353669,0.0,0.07407407407407407
97,0.5517241379310345,0.0,0.09302325581395351,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.7692307692307693,0.539727949430973,0.7244185258227809,0.3890362511052166,0.0,0.07407407407407407
98,0.5862068965517241,0.0,0.1342494714587738,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.442343378805905,0.6267057016527922,0.30380194518125553,0.0,0.037037037037037035
99,0.27586206896551724,0.0,0.17970401691331925,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.5,0.5384615384615385,0.33553608699604087,0.5129563404577056,1.0,1.0,0.4444444444444444
100,0.48275862068965514,0.0,0.1247357293868922,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.6923076923076923,0.5294703487389674,0.6747064584650397,0.25411140583554376,0.0,0.07407407407407407
101,0.6551724137931034,0.2,0.10042283298097254,0.0,0.0,0.0,0.0,0.7333333333333333,0.5,0.6923076923076923,0.622496012825815,0.7541743212646441,0.1540229885057471,0.0,0.07407407407407407
102,0.27586206896551724,0.0,0.32769556025369984,0.0,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,1.0,0.8461538461538463,0.2894023912592516,0.4483354856975259,1.0,0.0,0.037037037037037035
103,0.41379310344827586,0.0,0.2177589852008457,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.5,0.8461538461538463,0.2894023912592516,0.5129563404577056,0.3549071618037135,0.0,0.14814814814814814
104,0.27586206896551724,0.0,0.16067653276955604,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.3076923076923077,0.26360607157968285,0.4824925325319196,1.0,0.0,0.2222222222222222
105,0.5517241379310345,0.0,0.09090909090909091,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.48340915471966817,0.713210735636908,0.3890362511052166,0.0,0.0
106,0.3793103448275862,0.4,0.24312896405919665,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,0.07692307692307693,0.3756715717654995,0.5650191710103831,0.24456233421750662,0.0,0.0
107,0.3103448275862069,1.0,0.20084566596194503,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5,0.8461538461538463,0.3133071948561881,0.5129563404577056,0.11282051282051281,0.0,0.37037037037037035
108,0.5172413793103449,0.0,0.22304439746300214,0.0,0.6666666666666666,1.0,0.0,0.06666666666666667,1.0,0.5384615384615385,0.35627206603089423,0.5129563404577056,0.3587975243147657,0.0,0.07407407407407407
109,0.10344827586206896,0.0,0.09619450317124736,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8461538461538463,0.5294703487389674,0.7349411788715408,0.10327144120247568,0.0,0.037037037037037035
110,0.4482758620689655,0.4,0.24312896405919665,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.9230769230769231,0.33553608699604087,0.5403101639561667,0.0967285587975243,0.0,0.07407407407407407
111,0.6896551724137931,0.0,0.2378435517970402,0.0,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,1.0,0.7692307692307693,0.3756715717654995,0.5129563404577056,0.010433244916003538,0.0,0.7777777777777777
112,0.034482758620689655,0.0,0.13213530655391123,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,1.0,0.07692307692307693,0.17204107419855585,0.31511415915111574,0.3269672855879752,0.0,0.8888888888888888
113,0.9655172413793103,1.0,0.14059196617336153,0.0,0.6666666666666666,0.3333333333333333,0.0,0.13333333333333333,0.5,0.8461538461538463,0.17204107419855585,0.36575721093739855,0.04526967285587975,0.0,0.5925925925925926
114,0.4482758620689655,0.0,0.11099365750528542,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.07692307692307693,0.26360607157968285,0.4824925325319196,0.0967285587975243,0.0,1.0
115,0.3103448275862069,0.0,0.10253699788583512,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.46153846153846156,0.5495518403359165,0.7244185258227809,0.11282051282051281,0.0,0.0
116,0.034482758620689655,0.0,0.19978858350951378,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,1.0,0.6923076923076923,0.3938692204016849,0.5403101639561667,0.3269672855879752,0.0,0.5185185185185185
117,0.10344827586206896,0.0,0.06765327695560255,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.3076923076923077,0.3756715717654995,0.6079368265621321,0.10327144120247568,0.0,0.6296296296296295
118,0.034482758620689655,0.0,0.1849894291754757,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,1.0,0.3076923076923077,0.17204107419855585,0.36575721093739855,0.3269672855879752,0.0,0.8888888888888888
119,0.5172413793103449,0.4,0.34460887949260044,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.8461538461538463,0.2052641586208619,0.4097433642372481,0.3587975243147657,0.0,0.0
120,0.7586206896551724,0.0,0.17124735729386895,0.0,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,0.5,0.7692307692307693,0.33553608699604087,0.5403101639561667,0.10875331564986737,0.0,0.8888888888888888
121,0.5172413793103449,0.4,0.34460887949260044,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,0.3076923076923077,0.23566221302529744,0.4097433642372481,0.3587975243147657,0.0,0.037037037037037035
122,0.8620689655172413,0.4,0.28118393234672306,0.0,0.6666666666666666,1.0,0.0,0.7333333333333333,0.0,0.6923076923076923,0.4109815500484899,0.5650191710103831,0.2868258178603006,0.0,0.07407407407407407
123,0.27586206896551724,0.0,0.153276955602537,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.5,0.5384615384615385,0.33553608699604087,0.5129563404577056,1.0,0.0,0.5185185185185185
124,0.27586206896551724,0.0,0.2854122621564482,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,0.3076923076923077,0.4109815500484899,0.5874590822454628,1.0,0.0,0.0
125,0.3793103448275862,0.4,0.24312896405919665,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,0.3076923076923077,0.3756715717654995,0.5650191710103831,0.24456233421750662,0.0,0.0
126,0.7241379310344828,0.0,0.1236786469344609,0.0,0.0,1.0,0.0,0.13333333333333333,0.5,0.6923076923076923,0.3133071948561881,0.5129563404577056,0.5487179487179488,0.0,0.9259259259259258
127,0.4482758620689655,0.0,0.24947145877378435,0.0,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,0.5,0.8461538461538463,0.2894023912592516,0.4483354856975259,0.0967285587975243,0.0,0.37037037037037035
128,0.27586206896551724,0.0,0.2854122621564482,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4,1.0,0.3076923076923077,0.35627206603089423,0.5650191710103831,1.0,0.0,0.0
129,0.3793103448275862,0.4,0.06871035940803383,0.0,0.0,0.6666666666666666,0.0,0.4,0.0,0.3076923076923077,0.3938692204016849,0.5874590822454628,0.24456233421750662,0.0,0.5185185185185185
