msrp
8765,18944
6084,26685
7789,39900
8736,2000
2339,440000
1687,2692
496,36690
2008,74600
1715,3768
5156,36050
8881,53100
8483,14339
9218,26595
3761,11045
8095,2000
301,176287
374,24345
11451,37395
7616,32580
11093,234260
1342,2000
9833,31100
9423,36340
4640,3752
6009,27520
7322,25790
1883,20195
669,99500
8992,30400
11659,25799
10199,35105
3810,33785
602,2443
7858,67050
7214,27390
8902,36800
6619,117500
8672,50220
3929,45660
8463,2000
6990,31317
9152,2000
5481,21830
7532,34840
9225,41245
90,2000
11206,296295
10451,34140
5911,23790
11114,29000
6780,50640
6061,25960
5905,23690
8350,25800
3216,63215
11330,17930
4360,33670
283,28510
6420,2028
8681,44420
8050,2000
6169,2590
4543,55940
11508,98700
10651,23855
4581,42425
4702,28025
8967,2000
10440,34640
1047,42300
2012,32215
8261,45675
7969,128400
3396,22995
9273,28790
1624,441600
10311,19210
169,2199
5757,24690
11689,29549
4050,28699
8692,52235
4525,35895
7489,22440
10564,38445
4872,18090
4864,15890
10631,31330
11251,29740
7831,48550
8630,27020
7059,382400
9006,27710
4397,35000
3520,156300
1064,45000
10791,34095
1749,34195
433,40750
3841,19800
5729,34750
8595,18895
5054,49850
1483,23690
4641,3572
7083,29645
6978,22777
4150,80195
6823,63700
4779,24775
7928,55050
6244,20250
9873,14040
7011,24895
3000,60400
2999,92345
5420,36755
10318,20535
2126,2000
1423,27990
4141,74135
9500,33340
10377,40355
1690,3033
4248,15299
11454,34495
9281,24140
7584,2553
3729,28785
4104,74695
10734,35825
7170,15340
4514,30600
5003,29170
8947,115900
2133,20475
9726,33525
1074,38000
3513,2000
11888,31300
1029,34200
2394,34095
2040,340990
6818,59200
9821,28500
11779,51250
11876,57315
7517,41560
10617,28525
2210,27995
10872,31860
5739,40190
2167,195840
9862,18690
11303,30245
2688,33500
2822,2000
7715,2000
9717,30100
9670,86950
8777,21820
1717,3289
10155,2802
2168,198190
6484,87500
810,44080
5504,27330
7816,52500
5502,23995
11350,17590
1995,27995
1041,35900
5787,28750
1383,49800
10512,2000
11412,23525
2261,31370
9952,53300
6363,2000
6002,24170
1304,15449
4097,38100
7503,26800
1149,36755
2779,26885
9946,89622
7205,25990
2539,2108
5546,161070
9875,15440
5160,35650
101,4299
7472,26280
1902,29215
503,36915
4928,28440
6202,31795
2603,24800
298,165986
5749,35855
2567,23090
4423,2000
5291,65200
5686,62155
9600,36035
5142,32250
10165,3214
2774,29550
8122,2000
8266,62500
8452,33990
9265,25215
11068,6890
6895,34645
9698,2934
25,2000
2064,41050
11268,31510
10829,27455
823,51330
11817,17620
7793,44650
1745,14695
8149,34865
8679,48920
6739,189350
6086,22095
2584,24700
5931,22600
5829,27060
7077,29300
3490,19000
1155,41020
8830,169050
9594,36940
2570,23425
6141,17680
726,87300
46,44150
6874,45365
10053,2585
6708,2000
6203,30895
2615,2668
9587,38695
2933,19195
9182,2000
9269,29380
11197,2000
10888,39275
5812,27990
3368,24445
11871,68325
7383,23195
3708,54650
9040,66355
10973,36320
1322,17099
4921,29575
5511,23449
3554,39669
7692,30005
6827,15195
8802,2000
5466,20995
1793,31795
5765,19365
10299,31625
8991,32150
2015,35345
5307,40950
5163,33700
7684,28060
1395,135200
5458,27425
10496,41575
5887,21195
5796,28900
1929,26985
11554,48250
10801,19730
7171,14315
3747,35085
11594,51050
10706,39330
2720,56800
3722,27630
6643,37795
9421,33740
3330,2000
1566,34794
11665,25499
800,26950
3775,32599
10649,24710
7657,2419
9771,20095
2237,22510
10871,35510
686,2234
11236,19100
7976,160300
5185,20290
11241,18000
7219,27390
5260,47400
1317,14099
11088,24250
11885,31300
2263,24685
8715,2000
10792,27995
11657,24899
11221,22300
2045,2000
2441,23035
10365,32670
10046,58045
7168,13030
11478,2000
2772,28460
3835,17595
9546,31750
5544,153400
10627,35590
1382,42400
10191,30025
9179,2000
8929,2500
3555,49150
6950,30540
2651,3419
11091,24250
6218,28020
718,22995
1219,32550
8417,64165
8789,2000
6755,44990
9636,37670
8837,170750
8974,31250
7777,44400
1716,2350
4522,26840
11162,123695
9524,38635
7860,65350
8471,15399
3063,25045
4320,48360
8341,21675
10246,51145
5680,31795
4189,34830
6893,41550
8887,34800
5358,68700
7718,2000
957,110800
3670,57100
4544,42425
7625,38055
2613,2529
48,46150
8484,15349
6275,23899
9829,43300
6915,47670
9501,42010
2575,22200
8246,41100
7408,28265
10616,26390
5753,23365
10769,21620
1954,25975
10525,29420
7181,2000
3005,59905
10914,24100
6777,49440
755,2000
11343,17980
2487,29995
3269,58285
8155,41350
1065,39700
9351,27715
6503,36360
6246,25240
3949,27350
6443,2000
3268,62685
11433,22185
8541,55150
7427,141300
2775,25850
11130,39600
2992,68855
942,126100
1944,32550
4806,14699
9799,24492
9728,21150
2568,19090
11423,2110
9481,28555
11167,134295
4052,22799
6922,69900
6307,33810
6136,21995
11248,24040
11185,2000
7110,28650
1909,20695
3801,31790
9747,23125
5031,32780
787,2000
2530,2000
5167,35750
10836,20575
6809,31025
11867,64520
5113,41850
8612,32600
693,19985
4485,36055
10210,31125
6916,36760
9165,2000
4434,31865
10949,32170
4738,24885
1255,33025
7052,32800
8353,24905
6568,58800
7356,22795
9968,48840
8204,2034
3471,25305
4298,35200
9149,2000
4033,25645
6706,2000
596,23335
11822,14895
4729,28090
9931,32500
1758,32395
299,154090
9518,40320
2198,26600
7445,2000
11104,195895
1825,30195
9696,2488
2582,23200
4426,2000
11363,1500000
2300,20955
1278,30820
9569,33295
2369,10325
4209,12815
8285,93075
5822,25830
3858,18250
3692,53100
11557,38850
6249,2000
3096,38955
7708,25165
8033,30580
8782,2000
1728,22045
6093,28365
6631,54400
4289,2000
11446,34825
2527,23515
62,2000
7350,38195
7152,76650
8550,54450
3123,35290
1658,40635
5206,26910
2888,267000
3202,50050
6960,24520
7704,30015
9361,40930
963,175900
5510,29325
6908,35010
5723,47300
1653,42435
10944,42550
10366,30990
10,39600
8856,32350
2957,20445
4577,35895
8915,75300
8267,51100
2150,18740
1821,28895
8573,29630
3782,24699
7067,4059
1669,39300
4691,6175
4252,26200
2361,17610
9478,27250
6911,39510
9359,28105
5166,43850
1138,45850
6753,44990
664,89000
8682,46060
11022,46980
11912,50920
6026,28555
1457,221990
4812,16499
1484,26195
10924,27300
4016,30115
8358,23495
9725,21150
263,37100
11656,23999
4096,40440
729,94400
3695,53100
1004,2000
3977,23995
3223,40915
5302,34500
9742,21600
11416,19155
8283,92495
1813,33795
2249,23840
9607,33850
1176,16395
6808,2138
5049,42150
2915,2000
6133,18675
7857,52000
10423,30095
11726,30230
1466,45270
3632,29995
8922,2172
3376,25215
2253,25715
8950,52950
2149,44390
3059,32095
8412,42780
1534,37245
803,22990
11800,22995
10003,3732
8893,38900
11546,20420
7915,35550
60,2000
7721,2000
557,22575
2455,26995
651,83600
8842,34250
10978,42945
10670,25300
4904,26405
8539,51350
2985,59160
118,16210
305,169900
2605,21140
9123,61855
4984,25680
4963,25350
4758,42400
3984,37720
2573,18640
4674,14855
3998,29630
11042,36480
11780,63770
2079,40950
8562,2000
3948,24065
2903,46560
6566,51270
2640,3676
5730,31070
8653,23670
9658,2000
1837,32595
8703,31700
2586,19700
10390,19595
5593,84440
6117,20095
4285,2000
5386,25595
6247,2000
10128,18299
2878,231400
8137,20035
11578,41150
2351,14030
1655,42755
8054,2000
7495,2879
5246,29300
3597,46280
5638,30795
10536,44705
4669,18405
10153,2506
8220,2000
4960,31360
9921,26800
3937,25565
4814,13999
9062,35125
8627,33490
3595,34330
4819,15999
6428,2135
3169,23475
5881,18795
9508,30345
4322,48145
11304,36195
3993,31945
6137,18995
2188,29800
512,63200
2794,35000
7948,47650
6886,41550
9129,48550
9684,495000
8979,33450
9230,39930
8180,25715
634,92600
3552,30709
4962,25400
955,117530
3680,54300
7275,37065
8413,45175
3585,45955
7943,45850
11750,22940
592,27035
606,224670
219,38555
2472,26995
11803,24795
9918,21900
9124,57340
9539,37125
8330,17680
10816,25550
3069,20645
10178,36705
8508,41370
10354,26800
4701,25995
5016,23900
7146,2000
10014,21735
10827,24350
7388,23995
8205,2239
8917,70900
6114,18995
6025,30875
11569,47200
11882,4697
10850,2000
3633,44695
11372,20875
5123,2449
9562,44475
1002,2000
6453,38900
388,26495
8720,2000
8510,15190
7930,59150
8339,25805
7169,17085
440,50150
7763,39200
6082,30265
2435,18370
7865,52000
10529,42800
7525,31470
8037,2000
6346,22095
4306,36900
9880,17285
1516,43395
11053,34670
6239,30020
4847,33795
2707,54200
7053,40780
1855,27995
8760,17169
9415,2000
4709,19925
5947,25415
10386,18595
4563,44540
10217,25645
4274,37400
7964,52690
10454,43860
5506,28815
6710,2000
2883,195200
8127,18740
9920,25300
9956,97395
7239,23250
4391,33000
5089,37800
10915,31300
7366,22495
7876,47700
6782,56400
553,26695
10520,23520
9915,2000
485,32820
5988,43035
9365,40915
9013,32455
9856,20500
3878,21650
4867,21590
9790,19720
5199,24610
4627,3822
3335,2000
11513,56200
3842,18800
9294,33785
3604,54425
4862,21890
3350,21210
10968,30840
2089,65200
1951,23995
2143,43800
5890,22795
2719,64800
5563,45615
1556,41340
6698,41715
3682,61350
9966,45255
2946,17900
9070,27850
4215,14810
11541,16970
3508,2000
4657,218310
7623,36455
2197,30405
11608,36900
11176,121295
7339,30695
6023,26420
7769,58100
10589,22130
5468,21595
5078,46650
3476,29275
10120,16999
3265,53285
2284,25205
11698,25949
7547,74600
842,35340
6183,33920
11418,23790
1028,32450
7001,23490
8213,2422
6638,37320
10781,24400
1686,2756
1977,23255
9989,2000
5273,79700
10019,23755
11010,40535
11821,16930
4271,33300
4497,30675
7304,44875
6049,25560
11575,47050
5146,46950
3743,31855
8764,14961
6822,48700
10101,25279
10509,35350
1736,17225
7970,179645
1894,32475
6560,65225
11351,13490
984,2000
4682,21460
1760,35695
5393,30135
6688,30975
11483,31200
7767,52400
8145,36230
3108,34990
7477,28410
10853,2494
5567,38875
10011,22370
7379,19795
4600,3059
11368,20875
1597,39980
8094,2000
1676,363000
1853,35975
7844,44300
3384,21700
8427,38170
10541,46745
4781,18960
705,24895
9184,2000
5473,21240
9409,29745
9247,36110
3219,83995
2495,33895
6717,21715
9960,48065
10735,42220
8264,45800
11496,42450
10931,44925
9160,2000
3840,18800
5780,22995
8637,77900
5620,27375
122,16210
6126,22325
7840,42600
9010,31415
6656,23835
11820,16555
9690,201500
7243,21590
7506,30900
2239,21010
10129,17099
6377,2000
10681,25425
1250,26000
2546,24590
2031,2308
8512,13990
2358,14435
10513,2000
836,32395
6608,74200
3809,30945
1270,34375
9356,31955
8656,23845
3126,26395
3296,2000
7760,36600
2718,56100
4684,19420
660,91700
11655,25599
8527,17905
3727,31485
5213,23999
3688,63100
1309,16049
11649,15920
7989,175100
8352,17820
2326,25985
11844,61960
2461,38995
1512,37995
9535,35870
5015,25200
3353,24815
982,2000
9715,26000
4296,70750
9584,36850
11609,36050
3228,46090
7432,113400
1224,28495
8641,106500
11399,16999
9940,2000
5043,22610
11600,40950
8201,42650
2889,267000
10008,19690
5878,19795
4035,28850
3351,22795
3850,17195
4656,200054
8123,2000
7311,32195
54,38950
11739,51895
7336,32995
1086,38700
3839,18800
10069,2000
9797,17093
3018,69450
7910,34110
1627,497650
11325,21049
7638,37455
7996,18185
903,2000
7259,89000
1461,267990
666,85100
2402,34095
6616,94100
3017,63905
3277,70795
7142,2000
8577,22790
10719,43995
10837,21410
1776,34495
1051,37450
6452,41500
7749,2000
1599,34140
11273,33330
8454,34325
2345,37065
7727,13485
3187,87495
3121,31190
2695,49950
10376,26660
4313,59375
5919,3000
10859,2647
4344,55370
10037,66785
8212,2320
5303,49900
9852,33950
9241,41715
11210,287650
10203,31125
7403,30250
7316,27500
11108,29845
4266,68750
5625,26875
10712,34470
10722,42700
8076,2000
1831,27475
3204,38905
11380,107995
5727,50485
3822,2000
6255,2000
9716,30100
3295,2000
1564,36595
940,120900
2577,20850
5795,15700
2623,2891
454,2168
10514,2000
1714,2689
4857,22595
6993,28199
11670,24799
4911,25330
2228,23905
8414,43010
11696,27549
1950,19995
2119,2631
8943,43450
10278,32325
7374,25695
3417,44015
1287,2000
3831,18595
2762,26160
10491,42600
462,228625
1171,17395
9995,2350
11647,18155
11043,31290
5377,25385
9782,16195
4897,31090
7189,20990
1414,24470
3496,19395
874,46530
9061,30270
10573,52895
9592,53015
7412,28595
10250,56425
8075,2000
1971,24695
8746,20984
7615,34380
1702,2853
6416,2042
965,108600
8833,224650
4167,84145
5918,2827
2108,3996
3192,83495
1511,50675
7690,30935
6267,27299
1102,48350
4381,27780
10817,20405
2408,44355
10606,28130
4200,23590
10523,26815
2645,2580
2847,26210
9323,46510
2805,24990
1040,34400
139,45750
4417,2000
10630,35770
5495,28295
1817,25170
1075,38000
3759,11575
145,47800
9901,14895
4655,186925
2909,47515
8997,40450
517,57100
9364,31390
11781,64550
5322,65650
6116,22325
2056,25495
2918,2000
8278,63350
10553,34465
5832,35540
870,39190
10099,17320
6927,85000
6775,50640
9996,2203
5853,28495
273,38900
6595,47050
8663,36925
10668,29300
1789,25595
9395,40025
2083,72800
8719,2000
1919,31375
7732,13075
7602,32120
1,40650
8870,49800
5946,21155
7147,65055
9454,24965
10642,2000
1785,27245
8610,25900
5854,29495
465,224585
6954,23335
1635,11965
10182,22525
5831,40810
6473,4207
8655,21475
4507,35045
1459,224990
456,2278
9291,28845
5306,38950
8553,59950
6148,28995
5390,27590
1413,22900
5953,22515
5198,28480
8419,40195
4695,24035
1829,30425
8659,33955
11576,45400
3556,49150
8899,47900
11493,38950
5446,21295
10671,24200
5840,40915
4424,2000
2520,2202
7482,22440
4053,29550
2174,39505
7222,19790
7223,20390
2233,27440
11376,2000
10838,23150
4919,32755
157,33450
2729,107800
6270,23049
9207,41035
3806,28950
1263,34830
6240,27230
5882,22595
6295,27199
2529,2000
8077,2008
2815,2000
8294,142100
1066,43800
326,43290
9879,14685
226,38635
4068,28200
6798,2000
11257,30240
10938,34710
252,2000
3860,22600
9404,34640
7258,23340
5304,32850
5231,191900
4851,25995
3032,86877
1550,48110
4197,27540
1705,2946
3975,23895
10223,35315
8496,29575
6527,32520
5293,89950
4668,295000
11662,23799
10967,34220
11794,2000
10673,25200
3206,39495
5649,28195
8769,18780
11385,87895
5149,37500
5633,28945
1921,23605
1077,40100
2252,26310
4637,3188
11738,62500
5438,21625
4521,35330
6228,22100
2703,28200
9883,12660
10434,31910
5076,58000
11432,27435
8564,2000
9014,33915
543,18700
2704,30550
1586,37800
2961,2000
2136,21475
11701,28649
7534,37790
11678,23399
10132,18875
5531,2000
6746,29925
4324,55145
5194,20490
7892,141500
1761,34295
9203,37400
7497,2668
4467,4508
10486,45510
6740,191300
6536,34830
8517,13990
5710,25135
9560,47135
387,17845
850,37020
8853,48400
9618,41590
9257,32025
2871,198500
5653,26195
6614,92900
8666,36675
8408,42770
4820,16949
366,25545
5512,24949
8936,39900
2341,33065
4299,36600
5202,41400
346,41990
5287,88600
9688,206000
2393,34275
637,89600
3180,63570
9024,35915
927,151100
195,3295
6510,2444
8862,31150
10115,9299
7451,22440
6187,33295
1310,16549
11749,24990
8113,2000
1751,37695
11234,22600
94,2000
10857,2762
1827,29595
10059,2000
6330,29495
1316,15999
2849,206600
11250,22440
11768,62735
10793,27235
11610,41800
10925,24150
3859,17250
8236,2000
8766,20780
1381,44500
9776,19780
9541,39510
4192,29735
9643,39280
1657,43240
6490,72520
4829,16789
5781,2288
5216,248000
11321,17199
3940,24065
1701,3214
8724,2000
470,257412
10579,17200
2379,116500
1577,49500
7014,2000
1248,28845
1638,15365
6494,120440
9937,2000
4346,31320
9888,15925
3237,49795
5485,22500
7822,53200
2905,55915
7076,23800
10200,31920
6391,32000
7688,29695
7696,23215
1394,131300
1869,36050
10295,36310
727,90300
2608,19950
9075,39700
376,18945
5845,29295
4095,37700
9906,13550
5874,21095
3271,62685
3157,25660
7580,2699
7510,23300
2664,2430
4606,2529
4230,13699
9765,14245
11748,24850
4240,15199
9136,57475
7049,37130
1111,57400
9648,42555
6321,34495
3864,18250
1261,30995
1161,43750
1692,2432
3375,25215
10917,26150
2589,22800
3659,2000
2434,22235
3100,39130
10232,29735
7376,27695
6402,21745
4284,2000
6447,2000
5519,25249
7088,24645
2734,108900
5864,20995
6309,38200
5995,2000
3887,2000
6964,22280
4534,33055
2968,68160
4428,32760
4498,41670
10667,22675
9630,29610
8048,2000
10135,18199
9097,18160
2593,26225
9464,23640
8038,2000
6995,34999
538,2692
10389,21595
6702,2263
1604,34400
4164,81545
3285,14980
5559,150570
2388,75200
9243,32540
4789,29170
10840,19215
4848,25795
5789,30600
2916,2000
7233,2000
987,2000
2270,29145
7827,48550
7861,55900
126,41850
2256,31370
3040,29370
10851,2281
11047,46980
7504,29250
8315,89995
9917,2000
11485,39100
6571,97250
4028,39545
3225,51650
285,31210
314,46570
3327,2000
1721,3032
5064,45150
4554,56260
680,2000
2479,47995
977,89400
1960,2000
1525,62895
2723,106550
9513,45420
3883,40436
5679,30795
4154,71695
1681,41450
6282,18999
3691,55150
1891,23085
11394,208295
4958,28050
6513,2000
779,2000
2425,2000
4912,26830
7438,34600
5616,25095
6635,30855
6612,60950
4942,31055
11026,39280
7921,35000
2634,3088
6055,24210
10106,2472
4551,46895
2478,40140
5364,29280
5607,25095
6150,20895
1548,43155
607,217890
9104,17990
716,21945
364,25395
5799,31750
1247,23875
7714,16395
5431,24595
4546,40635
300,143860
2004,50400
2067,71900
3196,38715
3558,50750
9489,46420
11262,21475
10910,27950
6170,2916
7008,25645
6485,75465
4515,52815
5476,18890
6095,29280
5978,29735
1089,43800
9997,2000
9021,34160
5776,262350
11634,49350
1794,34895
3694,101700
2742,16460
6800,12515
4272,35450
8732,2000
8359,22640
1109,59500
6305,38905
5891,21995
4396,43100
1503,41920
9173,54295
4816,16049
5609,31695
2440,22335
2491,39995
7686,29695
11332,17960
11038,50030
11516,71500
3310,2000
978,6294
5352,37480
1554,33215
2735,14410
8885,35450
9548,39540
9324,53115
1232,22905
9550,35825
7898,116000
4557,48325
3941,26155
1784,25345
2192,47905
7414,34495
5144,32700
10344,35490
1570,34725
8245,48300
9667,110800
11153,150900
9909,16695
7351,32390
11179,2149
6139,20895
1009,3839
11551,51050
9032,36715
7471,21340
1727,21430
4463,28975
3938,29435
730,81300
6834,15395
8687,43480
2887,280400
10439,43280
2068,40575
10142,19349
5401,26695
1347,17805
7338,27295
1938,31450
10626,27400
10911,24150
11098,183695
6189,28695
10186,29275
10088,14930
7994,17110
9333,33595
2721,48100
4032,22075
5058,44050
7426,82800
7306,38050
1418,32690
4717,17800
3282,53695
9051,2000
10326,2000
7273,34480
7719,2000
8685,42580
9339,30910
3201,43950
2514,2052
3553,36931
6633,47500
9008,31075
422,50300
10047,49915
1095,41200
2309,34720
9970,51730
251,2000
9037,3442
1614,25695
8447,34065
5815,25830
4607,2577
3245,53270
11563,45550
2643,2898
3171,19525
3046,27870
4130,69740
1330,16199
1251,25725
2043,2000
4448,26160
2828,2000
4267,79980
6603,54650
7441,40730
2334,18630
3301,2000
4589,34790
10868,2837
10122,16479
279,36280
1211,39780
10887,30635
11860,63015
5139,31900
1331,2000
5448,28395
1027,41150
5013,29700
9746,23400
10664,24825
4945,20660
7157,66770
8349,22155
3421,22030
7651,2000
8832,163150
10549,60195
8138,20080
2405,34655
7479,36835
2076,65250
7752,38500
2956,18935
10798,30925
5894,19395
3926,49515
237,29185
4049,17899
11329,18299
11425,2317
4650,184309
8215,2326
5086,50800
10240,33265
11815,14845
8748,21474
9368,51090
1574,39405
852,36975
7983,182500
201,7600
1101,60100
11071,28250
5211,23999
9588,40090
2349,31305
3527,198700
6859,38125
7117,26905
2057,27645
3650,2123
3814,2000
745,2000
11062,41145
5701,35960
6340,19995
2796,28515
7700,30000
8989,34250
2338,19055
3458,29355
141,37500
1313,17549
8460,28615
10590,19580
6875,43530
347,45270
10049,52915
7120,32655
8949,46950
2303,29245
709,29895
10809,21790
5969,37525
10515,2000
7999,16065
4093,32175
5191,24710
3247,63770
7652,2088
1377,40250
2127,2000
2325,29495
2710,62900
1770,33495
9807,16270
5462,25225
8307,142100
6770,55230
3447,28520
7087,25645
7778,46800
6408,24145
11661,21999
6821,54750
1473,2000
5736,29765
8388,25750
3287,16580
5613,31095
9284,29015
8618,34750
1913,24705
1651,42175
6504,36990
2176,37305
7272,37980
4190,32320
8529,20905
1610,25995
9565,33060
10450,38170
9453,32330
3626,41295
7180,2000
9493,44710
2959,2000
166,2000
2724,65990
2700,32700
188,4174
3608,54825
10954,41385
9976,51730
10111,2000
10331,2000
704,280225
33,24995
6003,29525
8918,2000
2708,89200
9778,21495
9135,57475
5103,37400
3076,24140
7204,23240
8290,66450
2732,74850
7464,27095
4762,34250
9222,31840
7800,42650
2852,181200
2363,16290
6292,23249
10263,52030
4741,27705
4531,36565
4699,27145
9975,48840
11,31500
2319,29615
8752,17284
1682,39900
4072,27260
10370,33250
576,23395
5201,21275
9730,23275
8244,48300
1235,26850
5334,25870
4495,34745
7636,34030
7668,21765
1835,30995
3465,26810
2921,359990
3543,295987
10587,17330
4995,27960
3074,23990
10113,9949
9619,44050
6265,22049
9596,29120
8312,118845
9899,16995
1230,24625
8794,2000
8851,42500
5451,29495
7985,115900
8428,40370
5359,26950
6936,89500
2867,187900
4770,34680
4435,32190
9211,41750
4351,28800
6597,63500
9543,36745
5430,30345
4948,31510
4575,34165
4555,40070
4023,33480
1743,12495
949,102930
6381,2000
5998,2081
2689,48500
1502,47605
10352,30620
11445,29230
5212,21599
3039,30620
9886,13000
1403,28150
9923,23400
8276,67600
10815,23590
3349,26240
10040,54730
4638,3192
7301,32550
11692,25949
2141,20475
8369,197850
7323,21840
2528,2000
3756,5878
6001,26195
6238,24830
9299,25850
10005,21450
1135,91500
844,37020
2914,2000
125,41850
7148,67220
3066,33395
2800,32440
4888,2000
3442,22505
11573,36400
8386,25080
9348,51390
6207,20995
7599,36970
1802,29395
3153,24270
3127,22395
5092,39250
11059,39280
2845,28805
9934,25500
3364,24195
2017,35870
10704,32420
10897,47000
2115,41200
9490,51490
1127,73050
11902,66350
11074,19250
3,29450
8923,2286
4802,14499
11215,2000
3875,17150
10009,19970
6795,2000
7548,100800
9847,34900
352,49400
179,2000
10265,61740
7240,25750
6969,26330
6394,36790
11290,39940
2595,23525
2865,219400
10409,39625
1860,34875
9306,46790
9839,33100
5429,26995
5025,25675
11339,17980
2497,27995
1992,30350
9047,2000
2421,34475
7245,28410
11395,223295
6888,44045
362,18445
801,22990
7864,67050
3987,38120
2801,31670
9777,20095
10963,47975
6474,4556
3248,61770
6268,23399
5819,30535
3284,45995
1675,21530
4733,28230
137,39500
6327,21945
1998,39995
8707,32810
5467,22695
3522,156300
1592,42550
6318,38195
7318,21500
10495,35320
2069,63900
7565,2047
10755,33205
7342,27695
2254,23070
7296,37375
2272,20455
5009,35160
214,32260
9623,33860
11795,21995
10845,19975
6980,31317
6696,38915
865,49165
8047,2000
2350,14230
8169,25575
3945,28300
6096,23650
9795,13975
5658,27895
3402,32480
2340,440000
821,46080
3952,27855
3514,2000
5387,29125
8545,56150
1179,15745
10291,34460
3746,32785
5125,21395
11411,16999
1949,20475
6243,22100
824,38305
1476,22050
3789,29089
11309,27050
910,2000
4850,34295
9878,16535
10689,23900
68,26625
11166,148795
3599,54230
5435,27025
5244,32150
7757,35800
2175,33505
9282,25325
2731,74100
799,26975
1344,21080
6323,21345
6654,25555
4985,23940
4318,45435
1014,35150
9724,33525
3467,26405
7562,480175
492,38855
713,30195
10883,31510
3656,2169
3721,26630
5259,35200
2097,24170
11177,123500
1134,81500
4511,53775
8214,2087
3914,47250
11230,23600
6237,28020
3104,30890
4277,33800
1858,31495
748,2000
529,66300
9232,37655
10998,35700
2993,59855
989,2000
6040,27925
6382,2000
9969,46030
9882,13760
502,38565
8828,143250
1603,32650
3078,20145
6624,113700
1746,15125
8198,31020
3935,29450
2034,2620
